label,text
3,"[original]지난주 발표한 대선 공약은 온통 재벌 때리기뿐이었다. 안철수 후보 측은 어제 일요일에 재벌개혁 강도를 가장 높여 계열분리명령제 도입을 검토하겠다는 데까지 나아갔다. 그러나 2%대로 떨어진 저성장 시대를 탈피할 계책, 전 세계적 외교 경제협력의 필요성이 강화되는 이때 글로벌 비전을 제시하는 후보는 없다. 한국의 기업과 스포츠, 심지어 연예인 싸이도 글로벌(global)로 가고 있으나 대선주자들의 화두는 오직 국내에, 거의 골목상권에 머무는 수준이다. 말로는 일자리를 창출한다지만 규제일변도 공약만 쏟아내서는 국민을 먹여 살리고 소득 3만달러, 5만달러의 선진 한국으로 갈 수 없다. 현직 대통령에 대해 정치권은 오만 트집을 잡지만 5년 전 이맘때 대선주자들은 밖으로 뛰었다. 두바이, 인도, 일본, 스위스 과학도시 같은 곳을 누볐다. 물론 그 당시에 비해 미국은 선거를 치르고, 일본과는 관계가 악화돼 제약이 있긴 하나 현재 후보들은 너무 안방 싸움에만 주력하고 있다. 현재의 상황은 위기의 연장이어서 차기는 지금보다 더 어려울 것이라고 박근혜, 안철수 후보도 곧잘 그런 말은 한다. 특히 일본형 불황으로 한국의 장래가 꺾이는 것 아니냐는 존재론적 위기감이 국민 사이에 퍼지고 20대 젊은이들이 패배의식에 젖어들고 있다. 후보들은 이런 질곡에서 한국이 헤어날 방안을 제시하는 게 스포츠행사 참석보다 더 시급하다. 일자리 마련한답시고 창업자금, 햇살금융 몇 푼 쥐어 주며 사업 소질도 없는 자영업자 길로 등 떠미는 짓은 안된다. 공기업에 가짜 일자리 만들기도 나라를 망치는 준범죄행위다. 성장이 올라가고 기업투자가 높아지고 국민들이 미래를 낙관해 소비를 늘리는 3대 요소가 없이 일자리는 만들어질 수 없다. 특히 재벌들이 좋은 일자리를 만들어 내야 한다. 정치권이 재벌들을 만나 담판을 지을 필요도 있다. 일자리와 성장을 견인하고 또한 시대와 사회의 요구가 있는 분야는 양보를 얻어내는 것이다. 누리엘 루비니 뉴욕대 교수의 전망대로 내년에 퍼펙트 스톰이 올 수도 있다. 한은이 금리를 낮추고 성장률을 40년 만에 최저 수준으로 낮춘 것은 비상벨을 울린 것이다. 대선주자 3인이 재벌 때리기, 무상복지, 반값등록금 등등 모두 한 가게가 생산한 붕어빵처럼 닮은 안(案)을 내니 국민은 감동도, 희망도 없다.[/original][summary]대선주자 3인이 재벌 때리기, 무상복지, 반값등록금 만 내걸어 저성장 시대를 탈피할 계책, 전 세계적 외교 경제협력의 필요성이 강화되는 이때 글로벌 비전을 제시하는 후보가 없는 상황이다. 재벌들이 좋은 일자리를 만들어 내야 일자리와 성장을 견인해야 한다. 일자리를 만들어 내야 한다. [/summary]"
3,"[original]금융 의료 관광 등 서비스산업 단체 32곳이 참여한 서비스산업총연합회가 그제 대선 후보들에게 서비스업 도약을 위한 정책을 제안했다. 이들은 서비스업 중심의 일자리를 만들기 위해 세제 혜택 등에서 제조업과 서비스업 간의 차별을 철폐하고, 서비스업 중심의 내수 진작을 위한 특별대책을 마련하라고 주장했다. 이를 위해 현재 국회 상임위에 계류 중인 서비스산업발전기본법을 조속히 처리해 달라고 촉구했다. 서비스산업이 고용의 69.2%를 차지하지만 국내총생산(GDP)에서 차지하는 비중은 58.1%에 그치는 현실을 개선해야 GDP도 올리고 좋은 일자리 창출도 가능하다. 미국과 독일에서는 GDP의 70% 이상이 서비스산업에서 나온다. 경제성장 과정에서 서비스산업은 제조업 위주의 전략에 밀려 차별을 받아온 게 사실이다. 기업의 투자와 고용에 혜택을 주는 고용창출투자세액공제 제도만 해도 사실상 기계설비만을 대상으로 하고 있어 서비스업에서는 아무리 고용 기여도가 높아도 혜택을 받지 못하고 있다. 지난해 중소기업에 대한 정부 재정지원의 53.8%는 제조업에 돌아간 반면 서비스업에 대한 지원은 10.8%에 그쳤다. 그 결과 세계 무대에서 일류로 평가받을 수 있는 서비스업 관련 업체를 키우지 못했다. 서비스업 육성은 각종 규제 완화에서부터 출발한다. 서비스산업총연합회의 건의처럼 학원 운영의 자율권을 부여하고, 영리병원 허용을 통한 의료관광 촉진, 골프장에 대한 엄격한 규제만 풀어도 당장의 효과를 확인할 수 있을 것이다. 매출 10억원이 증가할 때 늘어나는 일자리 수를 나타내는 취업유발계수를 보면 서비스업은 33.6개로 제조업의 15.2개에 비해 두 배를 웃돈다. 서비스산업의 질을 끌어 올리고 후진성도 극복해야 한다. 서비스업 가운데 고용에서 가장 큰 비중을 차지하는 업종은 도소매업(21.6%)과 음식숙박업(11%)으로 영세자영업에 집중돼 있다. 모니터컨설팅그룹에 따르면 서비스업 일자리 중 양질의 일자리 비중을 국가별로 보면 스위스는 57%, 네덜란드는 30%에 달하지만 한국은 12%에 머문다. 지난해 한국 제조업의 1인당 노동생산성(부가가치)은 8491만원인 데 비해 서비스업 생산성은 3879만원으로 41% 정도에 그쳤다. 과거 역대 정부는 수차례에 걸쳐 서비스산업 육성과 발전 대책을 쏟아내왔지만 무위로 돌아갔다. 이명박 정부에서도 2008년 이후 20여 차례 대책을 내놓았고, 항목별 세부과제만 800여 건을 제시했지만 실행에 이른 것은 손가락에 꼽을 만큼 드물다. 대표적으로 교육과 의료 분야에서 볼 수 있듯이 이익단체의 반대와 이들에게 엮인 정치권의 발목잡기가 뒤엉켜 규제는 풀리지 않고 제자리를 맴돌았다. 대선후보들은 2007년 후 5년째 제자리에 머물고 있는 1인당 국민소득 2만달러가 3만달러까지 올라서려면 서비스산업 육성을 통한 내수 진작이 가장 효과적인 대책이 될 수 있음을 깨닫기 바란다.[/original][summary]금융 의료 관광 등 서비스산업총연합회가 대선 후보들에게 서비스업 도약을 위한 정책을 제안했다. 서비스업 육성은 각종 규제 완화에서부터 출발 하므로 이번 대선 후보들에게 서비스업 도약을 위한 정책을 제시하길 기대한다.[/summary]"
3,"[original]이탈리아 베니스에서 날아온 낭보가 주말 국내 영화계를 뒤흔들었다. 김기덕 감독의 피에타가 베니스 국제영화제에서 황금사자상을 수상한 것이다. 베니스 영화제는 프랑스 칸 영화제, 독일 베를린 영화제와 함께 세계 3대 영화제로 꼽히고 그중에서도 황금사자상은 대상에 해당하는 최우수작품상이다. 한국영화가 많이 발전했다고 하지만 주요 국제영화제 수상실적이 심사위원대상 같은 2등상을 넘지 못해온 현실에 비해보면 이번 수상의 상징성은 굳이 열거할 필요가 없다. 국내 영화계 원로 김동호 부산국제영화제 명예 집행위원장이 한국영화 100년사에 최대 쾌거이자 새로운 역사를 기록한 것이라고 평가한 것도 결코 과장이 아니다. 하지만 김 감독의 빛나는 수상 뒤엔 장막에 가려져 있는 한국영화계의 불편한 진실도 숨어 있다. 52세의 김기덕 감독은 그 자신이 영화 같은 인생을 살아온 처절한 비주류다. 초졸 학력으로 변변한 영화 공부를 제대로 못했고 섬 악어 등으로 대표되는 그의 작품 역시 관객을 불편하게 만든다는 이유로 영화계에서도 이단아로 불릴 만큼 따돌림을 받아왔다. 어쩌면 그의 수상 자체가 국내 영화계에선 일종의 불편한 현실이 될 가능성도 있다. 예술가 세계 조차도 스펙이라는 세속적 잣대가 군림하고 본류를 벗어났다는 이유로 다양성을 배척하는 풍토가 없는지 되돌아보는 계기로 삼아야 할 것이다. 특히 할리우드식 상업주의로 몰려가며 흥행 성공만을 위한 작품에 매달리는 제작 현실도 고찰해볼 필요가 있다. 영화 피에타는 고리 사채업자 하수인 노릇을 하며 살아가는 남자(이정진 분)가 엄마라고 주장하는 여자(조민수)와 만나면서 겪게 되는 혼란과 비밀을 그린 작품이다. 김 감독이 나는 항상 사람들, 인생 그리고 삶의 의미를 존중한다고 말한 데서도 나타나듯 인간의 근원을 집요하게 파헤치는 독특한 예술 감각이 세계 무대에서도 \공감\을 얻어냈다는 의미다. 김 감독 영화가 대부분 개인 재산과 해외판매 수익을 기반으로 제작된 만큼 이번 수상이 한국 영화계의 산물이라고 말하기 부끄럽다는 비판도 있다. 그만큼 한국영화의 수준 향상은 아직 갈 길이 멀다. 김 감독의 황금사자상 수상은 한국영화의 새 도약을 위한 첫걸음이 돼야 할 것이다.[/original][summary]외국 베니스에서 날아온 낭보가 주말 국내 영화계를 뒤흔들었는데, 김기덕 감독의 피에타가 베니스 국제영화제에서 황금사자상을 수상했다는 소식은 한국영화 100년사에 최대 쾌거이자 새로운 역사를 기록하는 것이라 평가된다.[/summary]"
4,"[original]해양수산부가 세월호 선체 인양을 7 월 말까지 완료한다는 목표로 사전 준비작업을 속속 진행하고 있다고 한다. 미수습된 시신 유실을 막으려 선체 밑바닥을 철제망으로 둘러쌌고, 세월호 선체 중량을 줄이기 위해 내부에 부유 구조물을 설치하는 작업도 이달 말 완료한다니 많은 진척을 이룬 것으로 보인다. 오늘로 세월호 참사 만 2 년을 맞지만 아직도 곳곳에서 사후처리를 둘러싼 논란이 여전하다. 그동안 임시 장소에 있던 단원고 학생 이외 일반인 희생자 유골함을 모시는 추모관은 오늘에야 정식으로 개관한다. 세월호 피해 구제 및 지원 등을 위한 특별법에서 정한 첫 번째 사업이다. 416 기억교실로 이름 붙은 단원고 안에 있던 존치교실도 어제 마침내 이전 협약식을 가졌다. 사고 이후 입학한 학생들의 수업에 지장을 준다는 지적에 밖으로 옮기지만 유가족들은 영구 보존을 내심 원하니 또 하나의 상처를 가슴에 묻는 것이다. 국민은 세월호 참사를 막지 못한 대한민국의 시스템에 슬프고 참담했지만 이후 벌어진 책임 떠넘기기와 대책 없이 쏟아지기만 한 분노에 더 찢어졌다. 정부는 보여주기식 수습책을 남발한다는 지적을 받았고, 이후 나타난 편 가르기식 반응은 우리 사회의 소모적인 갈등을 더욱 부채질했다. 난관이 적지 않겠지만 정부 목표대로 7 월 말까지 선체 인양을 반드시 완료하고 이를 계기로 그간의 반목과 대결을 우리 곁에서 털어냈으면 한다.[/original][summary]해양수산부가 세월호 선체 인양을 7월 말까지 완료한다는 목표로 사전 준비작업을 진행 중으로 세월호 선체 중량을 줄이기 위해 내부에 부유 구조물을 설치하는 작업도 이달 말 완료할 예정으로 많은 진척을 이룬 것으로 보인다. 그동안 임시 장소에 있던 단원고 학생 이외 일반인 희생자 유골함을 모시는 추모관은 오늘에야 정식으로 개관한다.[/summary]"
4,"[original]정부가 어제 내놓은 세제 개편안은 한마디로 투자와 일자리는 늘리고 서민중산층 부담은 줄이는 것이다. 정부는 특히 신성장 산업 연구개발과 시설 투자에 대한 세제 혜택을 늘려주고, 술집을 제외한 거의 모든 서비스업체가 세제 지원을 받을 수 있게 하며, 고용 창출 중소기업에 세금을 더 많이 깎아주기로 했다. 또한 일하는 저소득층과 아이를 둘 이상 낳는 맞벌이 가구, 월세를 사는 서민에 대한 지원을 늘리기로 했다. 지금처럼 투자와 일자리가 말라붙고 있는 때는 세금을 깎아줘서라도 기업가의 야성적 충동을 일깨우고 근로자의 일하려는 의욕을 북돋워줄 필요가 있다. 하지만 이 정도 세제 유인만으로는 그런 효과를 기대하기 어렵다. 선진국 문턱을 넘기도 전에 조로 현상을 보이는 한국 경제에 활력을 불어넣으려면 미세조정 수준의 세제 개편에 머무를 게 아니라 보다 큰 그림을 갖고 세제의 틀을 바꿔나가는 개혁을 추진해야 한다. 올해 세제 개편에는 그런 큰 그림이 보이지 않는다. 박근혜정부 임기 말이 다가오고 대선을 앞둔 여야의 생각이 크게 엇갈려 큰 틀을 바꾸는 세제 개혁이 말처럼 쉽지 않음은 모르는 바 아니다. 하지만 정부는 넓은 세원과 낮은 세율, 세수 증대와 공평 과세를 위해 보다 적극적인 발상의 전환을 해야 한다. 근로소득세 납세 대상자의 절반인 800 만명이 세금을 한 푼도 안 내고, 실효성이 의문시되고 형평성에도 문제가 있는 각종 조세 감면 제도 정비가 늦어지는 문제에 대해서는 근본 처방이 필요하다. 복지 수요와 조세 부담 사이의 균형을 맞추는 일도 시급하다.[/original][summary]정부는 어제 시설 투자에 대한 세제 혜택 확대, 서비스업 세제 지원, 고용 창출 중소기업에 세금을 더 많이 깎아주기로 했고, 저소득층과 아이를 둘 이상 낳는 맞벌이 가구, 월세를 사는 서민에 대한 지원을 늘리기로 했다.[/summary]"
4,"[original]현대기아차 노조가 또 4 시간씩 부분파업을 벌였다. 이들 노조는 다음주에도 파업을 계속하겠다고 한다. 파업은 사측의 부당 노동행위에 대항할 수 있는 근로자들의 정당한 쟁의 수단이다. 하지만 최후의 보루가 돼야 한다. 그런데 이들 노조는 툭 하면 파업에 나서면서 이제는 파업이 새로운 뉴스도 아니다. 현대기아차 노조의 이번 파업은 명분도 없다. 현대차 노조는 지난해 말 임금 5 만8000 원 인상과 성과급 300%, 격려금 280 만원 지급, 20 만 복지포인트 지원, 사내하도급 근로자 3500 명의 추가 특별고용 등을 담은 1 차 노사 임단협 잠정합의안을 부결시킨 뒤 새해 들어 파업에 나섰다. 기아차 노조는 기본급 15 만4883 원 인상과 2016 년 영업이익의 30% 성과급 지급, 상여금 통상 임금 포함 등을 요구하고 있다. 평균 연봉 1 억원에 육박하는 귀족 노조가 임금을 더 달라며 사측을 압박하는 모습은 볼썽사납다. 현대기아차는 올해 판매 목표를 5 년 전 수준인 755 만대로 낮췄다. 2 년 연속 판매 목표치를 하향 조정했다. 지난해 중국의 사드 보복 등으로 전 세계 판매량은 현대차가 6.5%, 기아차가 7.8% 각각 줄었다. 최대 시장인 미국과 중국에서 판매가 줄고 있고 환율 하락에 한미 자유무역협정(FTA) 개정 협상까지 악재만 수두룩하다. 해외 업체들은 전기차와 자율주행차 등으로 발 빠르게 옮겨가고 있다. 노사가 힘을 합쳐 위기를 타개해도 부족할 판에 제 밥그릇만 챙기겠다는 것은 다같이 망하자는 것이나 다름없다. 현대기아차가 파업하면 협력업체들은 존립 자체가 위협을 받는다. 현대차보다 더 힘든 근로자들의 고통을 다시 한번 생각해 달라는 협력업체들의 하소연이나 망해봐야 정신 차린다는 현대차 1 세대 노조위원장의 쓴소리도 귀족 노조 귀에는 들리지 않는가 보다.[/original][summary]현대, 기아차의 노조는 다음주에도 파업을 계속하겠다고 하지만, 근로자들의 정당한 쟁의 수단으로 최후의 보루가 돼야 한다. 전 세계 판매량은 줄고 있고 환율 하락에 한·미 자유무역협정(FTA) 개정 협상까지 악재만 수두룩하다며, 현대, 기아차는 제 밥그릇만 챙기겠다는 것은 다같이 망하자는 것이나 다름없다.[/summary]"
4,"[original]19 대 대선은 보수 대 진보 공식이 깨지면서 과거 선거 때마다 되풀이되던 영호남 지역 대결구도가 사라질 것으로 예상됐다. 하지만 선거운동이 본격화되면서 유세장에서는 한동안 잠잠하던 지역주의 망령이 고개를 들고 있다. 각당 후보들이 통합과 혁신을 외치고 있지만 캠프 일각에서는 지역주의에 기대 표심을 자극하려는 움직임이 공공연히 벌어지고 있다. 박지원 국민의당 대표는 지난 17 일 전북 전주를 찾아 안철수가 대통령이 돼야 전북 출신 인사가 차별을 안 받는다며 \호남 차별론\을 쏟아냈다. 박 대표는 또 문재인이 대북 송금 특검을 해서 김대중 대통령을 완전히 골로 보내버렸다고 주장하며 호남 민심을 자극했다. 안철수 국민의당 후보는 국민이 이깁니다라는 선거 슬로건을 내걸고 통합과 미래, 새 정치를 얘기하고 있지만 선대위원장을 맡고 있는 박 대표는 구시대적인 지역주의 전략을 악용하고 있는 것이다. 17 일 문재인 민주당 후보의 경북대 유세에 앞서 지원 유세에 나온 조응천 의원도 경북 출신임을 강조하며 왜 민주당이 전라도 당이냐, 국민의당이 전라도 당이다라고 주장했다. 이후 등장한 문 후보가 전 지역의 환영받는 국민의 대통령이 되겠다고 주장했으니 엇박자가 난 꼴이다. 새누리당 조원진 후보도 대구경북 지역감정에 불을 지르며 대선 출마를 선언했다. 그는 자유한국당과 국민의당이 물밑 합의를 했다는 의혹을 제기하며 박지원 당과 연대연합하는 순간 보수지역인 대구경북이 다 죽는다며 지역주의를 꺼내들었는데 시대착오적인 발상임을 알아야 할 것이다. 대한민국의 정치사는 영호남 지역 대결구도의 역사라고 해도 과언이 아니었다. 정치인들은 겉으로는 고질병인 지역주의 타파를 외치면서도 선거 때만 되면 지역감정을 부채질하기에 바빴다. 보수=영남, 진보=호남으로 편을 가르고 정책보다는 지역색으로 표를 구걸해왔다. 하지만 특정 정당 깃발만 꽂으면 표를 몰아주는 후진적인 지역주의는 청산해야 할 구태다. 특히 이번 대선은 대한민국을 바꿔야 한다는 국민의 열망으로 치러지는 만큼 망국적인 지역주의를 역사에서 사라지게 할 절호의 기회다. 대선 후보들이 앞장서 지역주의 극복을 선언하고 이를 실천해야 한다. 그래야 대한민국 정치에 희망이 생기고 한 발짝 앞으로 나아갈 수 있다.[/original][summary]19 대 대선은 지역주의가 사라질 것으로 예상했지만 선거운동이 본격화되면서 유세장에서는 한동안 잠잠하던 지역주의 망령이 고개를 들고 있어 박지원 국민의당 대표는 차별을 안 받는다며 호남 차별론을 쏟아냈는데 이처럼 특정 정당 깃발만 꽂으면 표를 몰아주는 후진적인 지역주의는 청산해야 할 구태이며 대선 후보들이 앞장서 지역주의 극복을 선언하고 이를 실천해야 한다.[/summary]"
4,"[original]부산의 기초의원 4 인 선거구 7 곳 신설이 끝내 무산됐다. 부산시 선거구획정위원회가 제시한 원안에 있던 4 인 선거구 모두를 2 인 선거구로 환원시키는 수정안이 부산시의회 본회의에서 통과된 것이다. 재적의원 39 명 중 찬성 36, 반대 2, 기권 1 명이라는 압도적 표차였다. 부산시의회 절대 다수당인 자유한국당이 수정안에 찬성한 탓이다. 하지만 더불어민주당 부산시당도 여기에 별다른 반응을 보이지 않았다. 거대 양당의 횡포와 외면 속에 소수 정당의 목소리는 철저히 묻혔다. 이는 비단 부산만의 일이 아니다. 경남도에서도 선거구획정위가 4 인 선거구 14 곳 안을 제시했으나 4 곳으로 대폭 축소된 수정안이 도의회를 통과했다. 서울시도 35 곳에서 7 곳으로 줄었다. 경기도는 부산시처럼 2 곳의 4 인 선거구를 없애버렸다. 이처럼 당초 확대하려던 4 인 선거구가 아예 사라지거나 대폭 축소되는 것은 전국에서 공통적으로 벌어지고 있는 현상이다. 2014 년 지방선거에서 기초의원 당선자를 나눠가진 거대 양당이 곳곳에서 기득권을 놓지 않으려고 한 결과다. 주지하듯이 4 인 선거구제는 소수 정당의 의회 진출 문턱을 낮춰 기초의회의 다양성을 높이자는 게 취지다. 이를 위해 광역시도별로 학계법조계 등 민간의 전문가들로 이뤄진 선거구획정위가 시민 의견 등을 수렴해 획정안을 마련한다. 그런 만큼 선거구획정위의 안은 지역 여론을 최대한 반영한 것이라 할 수 있다. 그러나 어렵게 마련한 획정위안이 정작 광역의회로 넘어가면서 사실상 무용지물이 되고 있으니 선거구획정위가 왜 필요한지 의문이 들지 않을 수 없다. 공직선거법은 선거구획정위가 마련한 안을 존중해야 한다고만 규정하고 있다. 사실상 광역의회가 이를 수용할 의무가 없는 탓에 구속력을 부여해야 한다는 주장이 나오는 이유다. 물론 선거구 획정 등 지방의회의 문제를 지방의회에서 최종 결정하는 것은 원칙적으로 옳다. 하지만 그런 원칙론에만 갇혀서는 결코 해법이 나올 수 없다. 어떤 식이든 4 인 선거구제 본래 취지를 살리는 근본 개선책이 필요하다.[/original][summary]획정위의 4 인 선거구 7 곳 신설이 끝내 무산되었는데, 4인 선거구 안이 광역의회에 의해 없어지는 것은 전국적인 현상이다.[/summary]"
4,"[original]정부 새해 장밋빛 남북관계 일색 현송월 등 북 대표단 오늘 방남 북 도발 대응태세 빈틈 없어야 외교안보 부처들이 어제 올해 합동 업무보고에서 북한의 평창동계올림픽 참가와 관련해 국민, 그리고 국제사회와 함께 \평창\을 넘어 한반도에 \평화\를 구축하기 위해 최선을 다하기로 했다고 밝혔다. 외교부는 북한과 미국이 대화 프로세스에 함께 들어설 수 있도록 외교력을 집중해 남북대화와 북미대화 간 선순환이 이뤄지도록 노력하겠다고 했다. 통일부는 북한 참가를 계기로 \평화올림픽\ 추진 구상을 실현하고, 남북관계 발전과 평화정착을 위한 대화협력을 이어나갈 계획이라며 남북 고위급회담 정례화와 대북 인도적 지원, 민간지방자치단체 차원 남북교류 확대 등을 추진하겠다고 밝혔다. 남북한을 하나의 경제권으로 묶는 한반도 신경제지도 구상도 구체화한다. 외교안보 부처들의 새해 업무계획은 온통 장밋빛이다. 때맞춰 평창올림픽 기간 중 북한 예술단 방문에 앞서 사전점검을 위해 현송월 삼지연관현악단장을 비롯한 대표단 7 명이 오늘 경의선 육로로 방남한다. 대표단은 이틀간 남한에 머물면서 서울강릉 공연장을 둘러보고 남측 관계자들과 세부 공연일정 등을 논의한다. 스위스에서는 국제올림픽위원회(IOC)와 남북한 대표단이 북한 평창올림픽 참가와 관련한 제반 문제를 협의한다. 다음주에는 남측 선발대가 금강산과 마식령스키장을 둘러보고 북측 선발대가 평창올림픽 경기장 등을 점검한다. 이들의 일거수일투족은 국민적 관심사가 될 것이다. 새해 들어 북한 평창올림픽 참가와 남북대화 분위기에 휩쓸려 정작 중요한 과제인 북한 핵미사일 도발 경계를 늦추는 게 아니냐는 의구심이 커지고 있다. 지금 미국 행정부와 하원은 대북제재의 강도를 더욱 높이고 있다. 남북대화는 마땅히 해야 할 일이지만 여기에 모든 것을 걸어선 안 된다. 국제사회의 대북제재 국면에서 지나치게 앞서간다는 우려도 나온다. 니키 헤일리 유엔주재 미국 대사는 미국의소리(VOA)와의 인터뷰에서 남북한이 오늘 손을 잡고 있다고 해서 위협이 사라진 게 아니다며 북한에 압박을 계속 가해야 한다고 했다. 앞서 고노 다로 일본 외무상은 16 일 밴쿠버 외교장관회의에서 남북 대화에 지지를 표명하면서도 북한의 미소외교에 시선을 빼앗겨서는 안 된다고 지적했다. 국제사회의 이런 우려를 흘려들어선 곤란하다. 평창올림픽 이후 안보상황은 급변할 수 있다. 북한은 평창올림픽 개막 전날인 2 월8 일 정규군 창설 70 주년 기념 열병식을 한다. 핵무력 완성을 과시하기 위해 대륙간탄도미사일(ICBM) 등 전략자산을 대거 선보일 수도 있다. 지금도 북한의 핵미사일 개발은 진행되고 있다. 평창올림픽 이후 한미 연합군사훈련이 진행되면 이를 이유로 미사일 시험발사 등에 나설 수 있다. 북한과 대화는 하더라도 우리의 안보태세는 한 치의 빈틈이 없어야 한다.[/original][summary]통일부는 북한 참가를 계기로  평화올림픽  추진 구상을 실현하고, 남북관계 발전과 평화정착을 위한 대화·협력을 이어나갈 계획이라며 남북 고위급회담 정례화와 대북 인도적 지원, 민간·지방자치단체 차원 남북교류 확대 등을 추진하겠다고 밝혔는데, 북한 평창올림픽 참가와 남북대화 분위기에 휩쓸려 정작 중요한 과제인 북한 핵·미사일 도발 경계를 늦추는 게 아니냐는 우려가 커지고 있는 가운데 북한과 대화는 하더라도 우리의 안보태세는 한 치의 빈틈이 없어야 한다.
[/summary]"
4,"[original]제주도정이 대중교통체계를 개편하면서 첫 시행한 관광지 순환버스가 애물단지 신세로 전락할 위기에 처했다. 관광객들이 순환버스 이용을 꺼리면서 민간운송업체의 적자액을 도민 혈세로 충당하는 재정 폭탄까지 걱정해야 할 정도다. 버스 준공영제 시스템으로 관광지 순환버스 업체의 적자를 제주도정이 최소 3 년간 혈세로 보전해야 할 상황이어서 투자 효율성에도 의문이 제기되고 있다. 제주도정이 지난해 8 월말 버스운행시스템을 개선하면서 신설한 동서부 2 개 노선에 관광지 순환버스 16 대가 운영중이다. 동부 노선은 구좌읍 대천환승센터에서 출발해 제주세계자연유산센터-거문오름-동백동산 습지센터-비자림-용눈이오름-송당리 등을 거쳐 대천동으로 돌아온다. 서부노선은 안덕면 동광환승센터를 출발해 신화월드-항공우주박물관-저지예술인마을 등을 거쳐 동광리로 들어온다. 관광지 순환버스 운영은 3 년간 한정면허를 따낸 한 민간업체가 맡고 있다. 관광지 순환버스가 관광객 이동 편의 등 장점을 내세우며 출발했지만 앞날이 걱정스럽다. 관광객들이 렌터카 이용을 선호하면서 관광지 순환버스가 나 홀로 운행이란 수모를 당하고 있다. 올해 1 월부터 4 월까지 관광지 순환버스 16 대가 64 회에 걸쳐 실어나른 승객도 329 명으로 회당 평균 5.1 명에 불과하다. 특히 제주도정이 올 1 월부터 관광객들이 하룻동안 관광지 순환버스를 자유롭게 이용할 수 있는 정액권 요금제도를 도입했지만 이용객이 하루 평균 3.6 명에 그치고 있다. 관광객들이 관광지 순환버스 이용을 외면하면서 운송업체의 적자도 문제이지만 텅 빈채 운행하는 모습을 볼때마다 도민 혈세가 줄줄 새는 것 같아 안타깝다. 제주도정이 관광지 순환버스의 운송 적자를 도민 세금으로 보전하겠다고 업체와 약속했기 때문이다. 때문에 운송 적자액이 커질수록 도민들이 부담할 세금 역시 더 늘어날 것으로 보인다. 한 푼이라도 아껴야할 혈세를 마치 남의 돈처럼 펑펑 쓰는 것 같아 실망스럽다.[/original][summary]제주도정이 첫 시행한 관광지 순환버스가 관광객들의 순환버스 이용을 꺼리면서 민간운송업체의 적자액을 도민 혈세로 충당하는 재정 폭탄까지 걱정해야 할 정도인데, 제주도정이 지난해 8월말 버스운행시스템을 개선하면서 신설한 동·서부 2 개 노선에 관광지 순환버스 16 대가 운영 중이다.[/summary]"
4,"[original]한국과 중국이 어제 자유무역협정(FTA)에 가서명하면서 종착지를 목전에 두게 됐다. 양측에서 공개한 협정문 영문본에 따르면 중국은 전체 교역 품목의 90.7%인 7428개에 관세를 20년 안에 철폐하기로 했다. 수입액 기준으로는 85%인 1417억달러 규모다. 한국은 교역 품목의 92.2%인 1만1272개, 수입액의 91.2%인 736억달러에 대한 관세를 20년 안에 없애기로 했다. 품목 수와 수입액 모두 3년 안에 90% 이상 관세를 철폐한 한미 FTA나 유럽연합(EU)과의 협정에 비하면 예외 품목이 많은데 농수축산 시장을 지키려는 우리 측과 공산품 등 전략산업 보호에 주력한 중국 측 입장이 반영된 결과다. 여하튼 우리로서는 한중 FTA를 기회로 앞으로는 중국 소비자를 붙잡기 위해 현지 내수시장으로 파고들어가야 한다. 한중 FTA에서는 개성공단 제품을 포함한 310개 품목에 원산지 지위를 부여키로 해 메이드 인 코리아로 중국에 수출할 수 있게 된다. 우태희 산업통상자원부 통상교섭실장의 설명처럼 개성공단에 대한 원산지 지위 인정과 관련해 지금까지 체결한 FTA 중 가장 우호적인 결과가 도출된 것이다. 한국산으로 원산지 지위를 인정받으려면 비원산지 재료 가치가 수출가격의 40% 이하여야 하지만 한중 FTA는 비원산지 재료 가치에 개성공단 임금을 제외해 개성공단 입주 기업에 유리한 조건을 부여해줬기 때문이다. 중요한 건 원아시아를 향한 아태 지역 경제통합 과정에서 우리가 핵심축 역할을 할 지렛대로 한중 FTA를 활용할 수 있어야 한다는 점이다. 이런 차원에서 한중 FTA 발효 즉시 개성공단 제품에 특혜관세 헤택을 부여하면서 이와 별도로 역외가공지역위원회를 통해 추가 설치 가능성을 열어놓은 점은 고무적이다. 북한이 특구로 지정한 황금평이나 나진선봉 지역을 제2의 개성공단으로 발전시킨다면 북한의 개방특구로 활용될 수 있을 것이다. FTA는 관세 철폐에 따른 물적 교류 확대 외에 인적 교류 확충을 위한 장벽을 없애는 역할도 하니 역내 평화 증진에 기여하는 부대 효과도 거두기를 기대한다.[/original][summary]한국과 중국이 어제 자유무역협정 (FTA) 에 가서명하면서 종착지를 목전에 두게 됐는데, 이는 한국과 중국이 개성공단 제품을 포함한 310개 품목에 원산지 지위를 부여키로 해 메이드 인 코리아로 중국에 수출할 수 있게 된다.[/summary]"
